web-scraper-order,web-scraper-start-url,company_link,company_link-href,brand_link,brand_link-href,company,company-href,name,rating-src,brand,brand-href
"1594206632-493","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Soniq","https://guide.ethical.org.au/company/?company=5919","Soniq","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594206370-458","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Stanley Black & Decker Australia","https://guide.ethical.org.au/company/?company=4513","Stanley Black & Decker Australia","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594203935-126","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Zippo","https://guide.ethical.org.au/company/?company=5224","Zippo","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594211787-1199","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Maltra Foods","https://guide.ethical.org.au/company/?company=1183","Maltra Foods","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594218543-2109","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Canon Australia","https://guide.ethical.org.au/company/?company=5981","Canon Australia","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594207015-546","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Seventh Generation","https://guide.ethical.org.au/company/?company=4104","Seventh Generation","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594218692-2129","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","C & M Antoniou","https://guide.ethical.org.au/company/?company=138","C & M Antoniou","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594212893-1350","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Kez's Kitchen","https://guide.ethical.org.au/company/?company=369","Kez's Kitchen","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594209117-839","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Pasta Master","https://guide.ethical.org.au/company/?company=1011","Pasta Master","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594219325-2219","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","BlackRock","https://guide.ethical.org.au/company/?company=1356","BlackRock","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594208491-749","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Prima","https://guide.ethical.org.au/company/?company=4298","Prima","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594215659-1716","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Frito-Lay Australia","https://guide.ethical.org.au/company/?company=284","Frito-Lay Australia","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594206054-416","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Swisse","https://guide.ethical.org.au/company/?company=2792","Swisse","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594206166-431","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Sunsweet Growers","https://guide.ethical.org.au/company/?company=1054","Sunsweet Growers","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594214547-1564","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Haw Par","https://guide.ethical.org.au/company/?company=1025","Haw Par","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594207442-608","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Sabrands","https://guide.ethical.org.au/company/?company=574","Sabrands","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594208199-711","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Queensland Swimwear Company","https://guide.ethical.org.au/company/?company=5304","Queensland Swimwear Company","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594212112-1243","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Lion New Zealand","https://guide.ethical.org.au/company/?company=2118","Lion New Zealand","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594209667-919","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","O'Neill","https://guide.ethical.org.au/company/?company=4730","O'Neill","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594210243-1001","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Naty","https://guide.ethical.org.au/company/?company=4103","Naty","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594217745-2000","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Cooks Global Foods","https://guide.ethical.org.au/company/?company=4100","Cooks Global Foods","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594215093-1636","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Golden Egg Farms","https://guide.ethical.org.au/company/?company=301","Golden Egg Farms","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594220543-2395","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Arbonne","https://guide.ethical.org.au/company/?company=5088","Arbonne","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594211522-1163","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Mavlab","https://guide.ethical.org.au/company/?company=2968","Mavlab","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594217928-2025","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","COFCO","https://guide.ethical.org.au/company/?company=3126","COFCO","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
"1594205989-407","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","T2 Tea","https://guide.ethical.org.au/company/?company=1814","T2 Tea","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594215967-1760","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Flair Industries","https://guide.ethical.org.au/company/?company=5137","Flair Industries","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594212765-1333","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Klorman Industries","https://guide.ethical.org.au/company/?company=4292","Klorman Industries","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594219733-2278","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Bec and Bridge","https://guide.ethical.org.au/company/?company=3065","Bec and Bridge","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594205275-308","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Tree of Life","https://guide.ethical.org.au/company/?company=2088","Tree of Life","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594206794-515","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Skin Health","https://guide.ethical.org.au/company/?company=4149","Skin Health","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594212387-1280","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Lenovo","https://guide.ethical.org.au/company/?company=4094","Lenovo","https://guide.ethical.org.au/images/icons-small/icon_orange.png","",""
"1594208542-756","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Premium Beverages","https://guide.ethical.org.au/company/?company=1853","Premium Beverages","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594220691-2416","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Anchor Foods","https://guide.ethical.org.au/company/?company=46","Anchor Foods","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594214344-1537","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Hermesetas","https://guide.ethical.org.au/company/?company=4551","Hermesetas","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594216582-1842","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Ego Pharmaceuticals","https://guide.ethical.org.au/company/?company=5046","Ego Pharmaceuticals","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594218908-2159","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Brookfarm","https://guide.ethical.org.au/company/?company=127","Brookfarm","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594215842-1742","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","FoodWorks","https://guide.ethical.org.au/company/?company=4382","FoodWorks","https://guide.ethical.org.au/images/icons-small/icon_grey.png","",""
"1594209165-846","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Paris Presents","https://guide.ethical.org.au/company/?company=5024","Paris Presents","https://guide.ethical.org.au/images/icons-small/icon_ltgreen.png","",""
"1594216429-1822","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Epson","https://guide.ethical.org.au/company/?company=5940","Epson","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594210325-1012","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Natura","https://guide.ethical.org.au/company/?company=1867","Natura","https://guide.ethical.org.au/images/icons-small/icon_yellow.png","",""
"1594214222-1521","https://guide.ethical.org.au/guide/browse/brands/","company","https://guide.ethical.org.au/guide/browse/companies/","","","Hisense","https://guide.ethical.org.au/company/?company=5911","Hisense","https://guide.ethical.org.au/images/icons-small/icon_red.png","",""
