web-scraper-order,web-scraper-start-url,category_link,category_link-href,company,rating
"1593950136-2273","https://directory.goodonyou.eco/","Swimwear277","https://directory.goodonyou.eco/categories/swimwear","Knix","Rated : Not good enough"
"1593950102-2083","https://directory.goodonyou.eco/","Plus Size162","https://directory.goodonyou.eco/categories/plus-size","In The Style","Rated : We avoid"
"1593950226-3035","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","ThokkThokk","Rated : Good"
"1593950023-1014","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","Sian Swimwear","Rated : It's a start"
"1593950023-1189","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","Speedo","Rated : Not good enough"
"1593950349-4515","https://directory.goodonyou.eco/","Bottoms749","https://directory.goodonyou.eco/categories/bottoms","Sage Larock","Rated : Good"
"1593950226-3270","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","BP.","Rated : Not Good Enough"
"1593950226-3089","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","C&A","Rated : Good"
"1593950318-4158","https://directory.goodonyou.eco/","Denim403","https://directory.goodonyou.eco/categories/denim","Margu","Rated : It's a start"
"1593950113-2091","https://directory.goodonyou.eco/","Maternity44","https://directory.goodonyou.eco/categories/maternity","Vigga","null"
"1593950054-1493","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Just Jeans","Rated : Not Good Enough"
"1593950349-4725","https://directory.goodonyou.eco/","Bottoms749","https://directory.goodonyou.eco/categories/bottoms","GILDA & PEARL","Rated : It's a start"
"1593950054-1450","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","CaBas","Rated : Not good enough"
"1593950054-1429","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Simon Miller","Rated : Not good enough"
"1593950256-3421","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","go as u.r","Rated : Good"
"1593950102-2058","https://directory.goodonyou.eco/","Plus Size162","https://directory.goodonyou.eco/categories/plus-size","Jacqui E","Rated : Not Good Enough"
"1593950256-3426","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","For Days","Rated : Good"
"1593950398-5337","https://directory.goodonyou.eco/","Activewear162","https://directory.goodonyou.eco/categories/activewear","House of CB","Rated : We avoid"
"1593950136-2148","https://directory.goodonyou.eco/","Swimwear277","https://directory.goodonyou.eco/categories/swimwear","WE-AR","Rated : Good"
"1593950084-1718","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Halogen","Rated : Not Good Enough"
"1593950226-3051","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","Pure Pod","Rated : Good"
"1593950084-1592","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Deux Mains","Rated : Good"
"1593950182-2698","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","ZuVi","Rated : Good"
"1593950287-4048","https://directory.goodonyou.eco/","Dresses & Playsuits614","https://directory.goodonyou.eco/categories/dresses","Jeanswest","Rated : Not good enough"
"1593950084-1653","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","GILDA & PEARL","Rated : It's a start"
"1593950084-1684","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Athleta","Rated : It's a start"
"1593950182-2831","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","Maiyet","Rated : It's a start"
"1593950195-2991","https://directory.goodonyou.eco/","Suits80","https://directory.goodonyou.eco/categories/suits","Paul Smith","Rated : Not good enough"
"1593950054-1320","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Onitsuka Tiger","Rated : It's a start"
"1593950256-3379","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","Vaute","Rated : Great"
"1593950136-2383","https://directory.goodonyou.eco/","Swimwear277","https://directory.goodonyou.eco/categories/swimwear","Rapport","Rated : Not good enough"
"1593950054-1387","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Millers","Rated : It's a start"
"1593950084-1723","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Zeus+Dione","Rated : It's a start"
"1593950084-1776","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Lorna Jane","Rated : Not good enough"
"1593950349-4671","https://directory.goodonyou.eco/","Bottoms749","https://directory.goodonyou.eco/categories/bottoms","Riders by Lee","Rated : It's a start"
"1593950226-3012","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","Vaute","Rated : Great"
"1593950318-4419","https://directory.goodonyou.eco/","Denim403","https://directory.goodonyou.eco/categories/denim","Blue Illusion","null"
"1593950182-2587","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","Mayamiko","Rated : Great"
"1593950256-3435","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","FTLA Apparel","Rated : Good"
"1593950380-5052","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Laura Siegel Collection","Rated : Good"
"1593950398-5260","https://directory.goodonyou.eco/","Activewear162","https://directory.goodonyou.eco/categories/activewear","Lisa Marie Fernandez","Rated : Not good enough"
"1593950380-4871","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Liminal","Rated : Great"
"1593950084-1729","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Crossroads","Rated : It's a start"
"1593950226-3082","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","Springkode","Rated : Good"
"1593950398-5180","https://directory.goodonyou.eco/","Activewear162","https://directory.goodonyou.eco/categories/activewear","Naja","Rated : Good"
"1593950054-1322","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","VEERAH","Rated : It's a start"
"1593950380-5131","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Levi's","Rated : It's a start"
"1593950023-1113","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","Shamballa Jewels","Rated : It's a start"
"1593950023-1002","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","David Jones","Rated : Good"
"1593950113-2118","https://directory.goodonyou.eco/","Maternity44","https://directory.goodonyou.eco/categories/maternity","Debenhams","Rated : It's a start"
"1593950380-5141","https://directory.goodonyou.eco/","Tops887","https://directory.goodonyou.eco/categories/tops","Napapijri","Rated : It's a start"
"1593950084-1638","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Vans","Rated : It's a start"
"1593950398-5229","https://directory.goodonyou.eco/","Activewear162","https://directory.goodonyou.eco/categories/activewear","Tucker + Tate","Rated : It's a start"
"1593950023-1184","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","Classiques Entier","Rated : Not Good Enough"
"1593950054-1351","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Nannacay","Rated : It's a start"
"1593950226-3057","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","Rave Review","Rated : Good"
"1593950318-4417","https://directory.goodonyou.eco/","Denim403","https://directory.goodonyou.eco/categories/denim","Suncoo","Rated : Not good enough"
"1593950195-3005","https://directory.goodonyou.eco/","Suits80","https://directory.goodonyou.eco/categories/suits","ZAFUL","Rated : We avoid"
"1593950084-1568","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Norden","Rated : Good"
"1593950054-1285","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Nisolo","Rated : It's a start"
"1593950023-897","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","Mashu","Rated : Good"
"1593950136-2340","https://directory.goodonyou.eco/","Swimwear277","https://directory.goodonyou.eco/categories/swimwear","PacSun","Rated : Not Good Enough"
"1593950023-1162","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","Chelsea28","Rated : Not Good Enough"
"1593950226-3344","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","RE/Done","Rated : Not good enough"
"1593950349-4645","https://directory.goodonyou.eco/","Bottoms749","https://directory.goodonyou.eco/categories/bottoms","VAUDE","Rated : Good"
"1593950102-2022","https://directory.goodonyou.eco/","Plus Size162","https://directory.goodonyou.eco/categories/plus-size","Matalan","Rated : Not good enough"
"1593950226-3049","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","WE-AR","Rated : Good"
"1593950182-2752","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","GmbH","Rated : It's a start"
"1593950152-2534","https://directory.goodonyou.eco/","Sleepwear110","https://directory.goodonyou.eco/categories/sleepwear","Wacoal","Rated : Not Good Enough"
"1593950023-895","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","Melissa Joy Manning","Rated : Good"
"1593950287-4041","https://directory.goodonyou.eco/","Dresses & Playsuits614","https://directory.goodonyou.eco/categories/dresses","Classiques Entier","Rated : Not Good Enough"
"1593950023-1036","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","Lee","Rated : It's a start"
"1593950084-1695","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","J Brand","Rated : It's a start"
"1593950054-1208","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Ahimsa Collective","Rated : Great"
"1593950182-2863","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","American Eagle","Rated : Not Good Enough"
"1593950084-1803","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Rip Curl","Rated : Not Good Enough"
"1593950349-4486","https://directory.goodonyou.eco/","Bottoms749","https://directory.goodonyou.eco/categories/bottoms","MATE the label","Rated : Great"
"1593950226-3299","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","Maiyet","Rated : It's a start"
"1593950256-3582","https://directory.goodonyou.eco/","Sweaters & Knitwear620","https://directory.goodonyou.eco/categories/knitwear","Tucker + Tate","Rated : It's a start"
"1593950136-2217","https://directory.goodonyou.eco/","Swimwear277","https://directory.goodonyou.eco/categories/swimwear","Stradivarius","Rated : It's a start"
"1593950318-4096","https://directory.goodonyou.eco/","Denim403","https://directory.goodonyou.eco/categories/denim","Kuyichi","Rated : Great"
"1593950182-2717","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","NepaCrafts","Rated : It's a start"
"1593950023-920","https://directory.goodonyou.eco/","Accessories585","https://directory.goodonyou.eco/categories/accessories","All Blues","Rated : Good"
"1593950287-3914","https://directory.goodonyou.eco/","Dresses & Playsuits614","https://directory.goodonyou.eco/categories/dresses","NAGNATA","Rated : It's a start"
"1593950182-2747","https://directory.goodonyou.eco/","Basics & Intimates575","https://directory.goodonyou.eco/categories/basics","Alkhemist","Rated : It's a start"
"1593950398-5317","https://directory.goodonyou.eco/","Activewear162","https://directory.goodonyou.eco/categories/activewear","Moncler","Rated : Not good enough"
"1593950195-2925","https://directory.goodonyou.eco/","Suits80","https://directory.goodonyou.eco/categories/suits","LONDRĖ","Rated : Good"
"1593950084-1876","https://directory.goodonyou.eco/","Shoes421","https://directory.goodonyou.eco/categories/shoes","Alaïa","Rated : Not good enough"
"1593950226-3029","https://directory.goodonyou.eco/","Outerwear641","https://directory.goodonyou.eco/categories/outerwear","Kalaurie","Rated : Great"
"1593950054-1396","https://directory.goodonyou.eco/","Bags378","https://directory.goodonyou.eco/categories/bags","Speedo","Rated : Not good enough"
