,category_link-href,company,rating,sd_rating
346,https://directory.goodonyou.eco/categories/basics,Joshua Sanders,Rated : Not good enough,25
347,https://directory.goodonyou.eco/categories/swimwear,Chiara Ferragni,Rated : Not good enough,25
348,https://directory.goodonyou.eco/categories/accessories,Factorie,Rated : It's a start,50
349,https://directory.goodonyou.eco/categories/basics,Where Does It Come From?,Rated : Great,100
350,https://directory.goodonyou.eco/categories/dresses,Michi,Rated : It's a start,50
351,https://directory.goodonyou.eco/categories/denim,Dickies,Rated : We avoid,0
352,https://directory.goodonyou.eco/categories/knitwear,Maiyet,Rated : It's a start,50
353,https://directory.goodonyou.eco/categories/maternity,Tucker + Tate,Rated : It's a start,50
354,https://directory.goodonyou.eco/categories/plus-size,Kiabi,Rated : Not good enough,25
355,https://directory.goodonyou.eco/categories/bags,Treasure&Bond,Rated : Not Good Enough,25
356,https://directory.goodonyou.eco/categories/activewear,Athleta,Rated : It's a start,50
357,https://directory.goodonyou.eco/categories/tops,Margu,Rated : It's a start,50
358,https://directory.goodonyou.eco/categories/basics,Treasure&Bond,Rated : Not Good Enough,25
359,https://directory.goodonyou.eco/categories/bags,WANT Les Essentiels,Rated : Not good enough,25
360,https://directory.goodonyou.eco/categories/outerwear,Big Bud Press,Rated : Not good enough,25
361,https://directory.goodonyou.eco/categories/dresses,Carine Gilson,Rated : Not good enough,25
362,https://directory.goodonyou.eco/categories/knitwear,Sheridan,Rated : It's a start,50
363,https://directory.goodonyou.eco/categories/denim,Blanche,Rated : It's a start,50
364,https://directory.goodonyou.eco/categories/plus-size,Boob,Rated : Good,75
365,https://directory.goodonyou.eco/categories/accessories,Greg Lauren,Rated : Good,75
366,https://directory.goodonyou.eco/categories/denim,Level 99 Jeans,Rated : Not good enough,25
367,https://directory.goodonyou.eco/categories/denim,Armedangels,Rated : Great,100
368,https://directory.goodonyou.eco/categories/accessories,Arnsdorf,Rated : Good,75
369,https://directory.goodonyou.eco/categories/shoes,FAGUO,Rated : It's a start,50
370,https://directory.goodonyou.eco/categories/knitwear,Armedangels,Rated : Great,100
371,https://directory.goodonyou.eco/categories/knitwear,Prairie Underground,Rated : Good,75
372,https://directory.goodonyou.eco/categories/knitwear,Kaffe,Rated : Not good enough,25
373,https://directory.goodonyou.eco/categories/accessories,Marvaan,Rated : Good,75
374,https://directory.goodonyou.eco/categories/accessories,Futura Jewelry,Rated : Great,100
375,https://directory.goodonyou.eco/categories/basics,Smartwool,Rated : It's a start,50
376,https://directory.goodonyou.eco/categories/basics,FAGUO,Rated : It's a start,50
377,https://directory.goodonyou.eco/categories/bottoms,Purusha People,Rated : Good,75
378,https://directory.goodonyou.eco/categories/shoes,Grana,Rated : Not good enough,25
379,https://directory.goodonyou.eco/categories/dresses,Kuwaii,Rated : It's a start,50
380,https://directory.goodonyou.eco/categories/accessories,Amour Vert,Rated : Good,75
381,https://directory.goodonyou.eco/categories/denim,Nordstrom,Rated : Not Good Enough,25
382,https://directory.goodonyou.eco/categories/bags,White Stuff,Rated : Not good enough,25
383,https://directory.goodonyou.eco/categories/sleepwear,Myla,Rated : Not good enough,25
384,https://directory.goodonyou.eco/categories/plus-size,Cream,Rated : Not good enough,25
385,https://directory.goodonyou.eco/categories/plus-size,Eleven Paris,Rated : We Avoid,0
386,https://directory.goodonyou.eco/categories/bottoms,American Apparel,Rated : It's a start,50
387,https://directory.goodonyou.eco/categories/maternity,Dorsu,Rated : Great,100
388,https://directory.goodonyou.eco/categories/swimwear,Weekday,Rated : It's a start,50
389,https://directory.goodonyou.eco/categories/shoes,Crocs,Rated : Not Good Enough,25
390,https://directory.goodonyou.eco/categories/basics,Hanes,Rated : It's a start,50
391,https://directory.goodonyou.eco/categories/basics,la fille d'O,Rated : Good,75
392,https://directory.goodonyou.eco/categories/bags,JanSport,Rated : It's a start,50
393,https://directory.goodonyou.eco/categories/basics,Happy Socks,Rated : It's a start,50
394,https://directory.goodonyou.eco/categories/shoes,Forever New,Rated : Not good enough,25
395,https://directory.goodonyou.eco/categories/denim,Innika Choo,Rated : Not good enough,25
396,https://directory.goodonyou.eco/categories/tops,V By Townsley,Rated : Good,75
397,https://directory.goodonyou.eco/categories/bags,Halogen,Rated : Not Good Enough,25
398,https://directory.goodonyou.eco/categories/tops,VETTA,Rated : Good,75
399,https://directory.goodonyou.eco/categories/bottoms,Seek Collective,Rated : Good,75
400,https://directory.goodonyou.eco/categories/accessories,Catrinka,Rated : It's a start,50
401,https://directory.goodonyou.eco/categories/swimwear,Debenhams,Rated : It's a start,50
402,https://directory.goodonyou.eco/categories/bags,By Malene Birger,Rated : Not good enough,25
403,https://directory.goodonyou.eco/categories/sleepwear,Forever 21,Rated : Not Good Enough,25
404,https://directory.goodonyou.eco/categories/accessories,Kate Sylvester,Rated : It's a start,50
405,https://directory.goodonyou.eco/categories/tops,bleed,Rated : Great,100
406,https://directory.goodonyou.eco/categories/denim,E.L.V. Denim,Rated : Good,75
407,https://directory.goodonyou.eco/categories/basics,Hoka One One,Rated : Not Good Enough,25
408,https://directory.goodonyou.eco/categories/dresses,Banana Republic,Rated : It's a start,50
409,https://directory.goodonyou.eco/categories/plus-size,Lane Bryant,Rated : Not Good Enough,25
410,https://directory.goodonyou.eco/categories/accessories,All the Wild Roses,Rated : Good,75
411,https://directory.goodonyou.eco/categories/dresses,Oysho,Rated : It's a start,50
412,https://directory.goodonyou.eco/categories/bags,René Caovilla,Rated : Not good enough,25
413,https://directory.goodonyou.eco/categories/bottoms,Kotn,Rated : Good,75
414,https://directory.goodonyou.eco/categories/dresses,United By Blue,Rated : It's a start,50
415,https://directory.goodonyou.eco/categories/plus-size,White Rabbit,Rated : Not good enough,25
416,https://directory.goodonyou.eco/categories/swimwear,French ConnectionGone,Rated : Not good enough,25
417,https://directory.goodonyou.eco/categories/sleepwear,Millers,Rated : It's a start,50
418,https://directory.goodonyou.eco/categories/bottoms,Unrobe,Rated : Good,75
419,https://directory.goodonyou.eco/categories/outerwear,b.young,Rated : Not good enough,25
420,https://directory.goodonyou.eco/categories/plus-size,David Jones,Rated : Good,75
421,https://directory.goodonyou.eco/categories/bags,Mayamiko,Rated : Great,100
422,https://directory.goodonyou.eco/categories/knitwear,Hanes,Rated : It's a start,50
423,https://directory.goodonyou.eco/categories/swimwear,Samsøe & Samsøe,Rated : Not good enough,25
424,https://directory.goodonyou.eco/categories/denim,Sportscraft,Rated : Not good enough,25
425,https://directory.goodonyou.eco/categories/accessories,Majestic,Rated : It's a start,50
426,https://directory.goodonyou.eco/categories/plus-size,Catherines,Rated : Not Good Enough,25
427,https://directory.goodonyou.eco/categories/bottoms,Whimsy + Row,Rated : Good,75
428,https://directory.goodonyou.eco/categories/dresses,David Jones,Rated : Good,75
429,https://directory.goodonyou.eco/categories/denim,Ann Taylor,Rated : Not Good Enough,25
430,https://directory.goodonyou.eco/categories/shoes,Sarah Chofakian,Rated : Not good enough,25
431,https://directory.goodonyou.eco/categories/basics,Reef,Rated : It's a start,50
432,https://directory.goodonyou.eco/categories/knitwear,Katrien Smets,Rated : Great,100
433,https://directory.goodonyou.eco/categories/bottoms,Mimi Prober,Rated : Good,75
434,https://directory.goodonyou.eco/categories/shoes,Rombaut,Rated : It's a start,50
435,https://directory.goodonyou.eco/categories/denim,KOCHÉ,Rated : Not good enough,25
436,https://directory.goodonyou.eco/categories/knitwear,Birdsong,Rated : Good,75
437,https://directory.goodonyou.eco/categories/denim,Arnsdorf,Rated : Good,75
438,https://directory.goodonyou.eco/categories/dresses,Smartwool,Rated : It's a start,50
439,https://directory.goodonyou.eco/categories/swimwear,House of CB,Rated : We avoid,0
440,https://directory.goodonyou.eco/categories/bottoms,Happy Haus,Rated : It's a start,50
441,https://directory.goodonyou.eco/categories/outerwear,Left Edit,Rated : Great,100
442,https://directory.goodonyou.eco/categories/bottoms,Ambra Maddalena,Rated : It's a start,50
443,https://directory.goodonyou.eco/categories/outerwear,Allora Capes,Rated : It's a start,50
444,https://directory.goodonyou.eco/categories/bottoms,Kathmandu,Rated : Good,75
445,https://directory.goodonyou.eco/categories/tops,The Fable,Rated : It's a start,50
446,https://directory.goodonyou.eco/categories/bags,Mashu,Rated : Good,75
447,https://directory.goodonyou.eco/categories/denim,Lucy & Yak,Rated : Good,75
448,https://directory.goodonyou.eco/categories/knitwear,EllA Fashion,Rated : Good,75
449,https://directory.goodonyou.eco/categories/denim,Yarra Trail,Rated : Not Good Enough,25
450,https://directory.goodonyou.eco/categories/suits,Kappa,Rated : We avoid,0
451,https://directory.goodonyou.eco/categories/plus-size,Lafuma,Rated : Not good enough,25
452,https://directory.goodonyou.eco/categories/swimwear,John Lewis,Rated : Not good enough,25
453,https://directory.goodonyou.eco/categories/knitwear,Uniqlo,Rated : It's a start,50
454,https://directory.goodonyou.eco/categories/bags,Denim & Supply,Rated : Not Good Enough,25
455,https://directory.goodonyou.eco/categories/tops,Fair Indigo,Rated : Good,75
456,https://directory.goodonyou.eco/categories/suits,Nicole Bridger,Rated : It's a start,50
457,https://directory.goodonyou.eco/categories/tops,Finisterre,Rated : Good,75
458,https://directory.goodonyou.eco/categories/swimwear,Chantelle,Rated : We avoid,0
459,https://directory.goodonyou.eco/categories/shoes,Church,Rated : Not good enough,25
460,https://directory.goodonyou.eco/categories/maternity,Asos,Rated : It's a start,50
461,https://directory.goodonyou.eco/categories/bottoms,Poster Girl,Rated : It's a start,50
462,https://directory.goodonyou.eco/categories/bags,Graine,Rated : Good,75
463,https://directory.goodonyou.eco/categories/tops,Christy Dawn,Rated : Good,75
464,https://directory.goodonyou.eco/categories/plus-size,Beyond Bare by Barely There,Rated : It's a start,50
465,https://directory.goodonyou.eco/categories/dresses,Takara,Rated : It's a start,50
466,https://directory.goodonyou.eco/categories/tops,Make An Impact,Rated : Great,100
467,https://directory.goodonyou.eco/categories/knitwear,Dockers,Rated : Good,75
468,https://directory.goodonyou.eco/categories/bags,Jyoti - Fair Works,Rated : Good,75
469,https://directory.goodonyou.eco/categories/dresses,Poster Girl,Rated : It's a start,50
470,https://directory.goodonyou.eco/categories/basics,Athleta,Rated : It's a start,50
471,https://directory.goodonyou.eco/categories/bags,Uma Raquel Davidowicz,Rated : Not good enough,25
472,https://directory.goodonyou.eco/categories/bags,Dior,Rated : Not good enough,25
473,https://directory.goodonyou.eco/categories/tops,Indigenous,Rated : Good,75
474,https://directory.goodonyou.eco/categories/sleepwear,Maurices,Rated : Not Good Enough,25
475,https://directory.goodonyou.eco/categories/dresses,LANIUS,Rated : Good,75
476,https://directory.goodonyou.eco/categories/shoes,Joshua Sanders,Rated : Not good enough,25
477,https://directory.goodonyou.eco/categories/accessories,Sundried,Rated : Good,75
478,https://directory.goodonyou.eco/categories/bags,L.K. Bennett,,-1
479,https://directory.goodonyou.eco/categories/accessories,Taiyo,Rated : Good,75
480,https://directory.goodonyou.eco/categories/bottoms,Sotela,Rated : Good,75
481,https://directory.goodonyou.eco/categories/knitwear,Toad&Co,Rated : Good,75
482,https://directory.goodonyou.eco/categories/denim,Brandon Maxwell,Rated : Not good enough,25
483,https://directory.goodonyou.eco/categories/basics,Marimekko,Rated : It's a start,50
484,https://directory.goodonyou.eco/categories/shoes,Cariuma,Rated : It's a start,50
485,https://directory.goodonyou.eco/categories/plus-size,Rachel Gilbert,Rated : Not good enough,25
486,https://directory.goodonyou.eco/categories/outerwear,Fauxgerty,Rated : Good,75
487,https://directory.goodonyou.eco/categories/swimwear,Rubi,Rated : It's a start,50
488,https://directory.goodonyou.eco/categories/tops,Witchery,Rated : Good,75
489,https://directory.goodonyou.eco/categories/denim,Sass & Bide,Rated : Not Good Enough,25
490,https://directory.goodonyou.eco/categories/knitwear,Ucon Acrobatics,Rated : Good,75
491,https://directory.goodonyou.eco/categories/tops,A-dam,Rated : Good,75
492,https://directory.goodonyou.eco/categories/denim,Jeanerica,Rated : Good,75
493,https://directory.goodonyou.eco/categories/bags,Sara Battaglia,Rated : Not good enough,25
494,https://directory.goodonyou.eco/categories/dresses,Zeus+Dione,Rated : It's a start,50
495,https://directory.goodonyou.eco/categories/bags,RÆBURN,Rated : Good,75
496,https://directory.goodonyou.eco/categories/knitwear,Classiques Entier,Rated : Not Good Enough,25
497,https://directory.goodonyou.eco/categories/bags,A A K S,Rated : It's a start,50
498,https://directory.goodonyou.eco/categories/knitwear,VAUDE,Rated : Good,75
499,https://directory.goodonyou.eco/categories/knitwear,Marcs,Rated : Not good enough,25
500,https://directory.goodonyou.eco/categories/accessories,Le Kilt,Rated : It's a start,50
501,https://directory.goodonyou.eco/categories/knitwear,Gorman,Rated : It's a start,50
502,https://directory.goodonyou.eco/categories/dresses,Red Kap,Rated : It's a start,50
503,https://directory.goodonyou.eco/categories/activewear,Zella,Rated : Not Good Enough,25
504,https://directory.goodonyou.eco/categories/bottoms,Napapijri,Rated : It's a start,50
505,https://directory.goodonyou.eco/categories/denim,Howies,Rated : Good,75
506,https://directory.goodonyou.eco/categories/dresses,Roopa,Rated : It's a start,50
507,https://directory.goodonyou.eco/categories/accessories,Maiyet,Rated : It's a start,50
508,https://directory.goodonyou.eco/categories/dresses,Carlie Ballard,Rated : Good,75
509,https://directory.goodonyou.eco/categories/bags,Hunter,Rated : Not good enough,25
510,https://directory.goodonyou.eco/categories/plus-size,AllSaints,Rated : We avoid,0
511,https://directory.goodonyou.eco/categories/tops,go as u.r,Rated : Good,75
512,https://directory.goodonyou.eco/categories/accessories,Ohoy Swim,Rated : It's a start,50
513,https://directory.goodonyou.eco/categories/bottoms,Tradlands,Rated : It's a start,50
514,https://directory.goodonyou.eco/categories/bags,Birkenstock,Rated : Not good enough,25
